country,continent,site_name,pop_den,month_start,year_start,month_end,year_end,examined,pf_pos,pf_pr,pf_pa,method,gdpvl,Roq1,Roq2,Roq3,Roq4,R0G0qt1,permissions_info,source_id1,title1,citation1,source_id2,title2,citation2
Burkina Faso,Africa,Bobo Dioulasso (Diaradougou),1693.83,4,1985,4,1985,200,12,0.06,1,Microscopy,NA,0.975,0.803,0.975,0.803,0.993,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Dioulassoba),1693.83,4,1985,4,1985,201,22,0.1095,1,Microscopy,NA,0.975,0.803,0.975,0.803,0.993,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Karangasso,22.1,5,1985,5,1985,184,107,0.5815,1,Microscopy,NA,0.822,0.921,0.908,0.894,0.984,NA,398,Control of malaria using mosquito nets impregnated with pyrethroids in Burkina Faso,"Carnevale, P., Robert, V., Boudin, C., Halna, J.M., Pazart, L., Gazin, P., Richard, A. and Mouchet, J. (1988).  <b>Control of malaria using mosquito nets impregnated with pyrethroids in Burkina Faso.</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>81</b>(5):832-46",NA,,
Burkina Faso,Africa,Bouloy & Kolel,15.52,6,1985,6,1985,191,76,0.3979,1,Microscopy,NA,0.035,0.992,0.992,0.212,0.516,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Kuiti,64.67,6,1985,6,1985,143,59,0.4126,1,Microscopy,NA,0,0.987,0.579,0.466,0.244,NA,3802,Prevalence and levels of antibodies to the circumsporozoite protein of Plasmodium falciparum in an endemic area and their relationship to resistance against malaria infection.,"Esposito, F., Lombardi, S., Modiano, D., Zavala, F., Reeme, J., Lamizana, L., Coluzzi, M. and Nussenzweig, R.S. (1988).  <b>Prevalence and levels of antibodies to the circumsporozoite protein of <i>Plasmodium falciparum</i> in an endemic area and their relationship to resistance against malaria infection.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>82</b>(6):827-32",NA,,
Burkina Faso,Africa,Oursi & Deou,15.52,6,1985,6,1985,160,37,0.2313,1,Microscopy,NA,0.035,0.992,0.992,0.212,0.516,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Tin Edjar,2.65,6,1985,6,1985,69,14,0.2029,1,Microscopy,NA,0,0.997,0.997,0.185,0.485,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Zagthouli,1182.19,6,1985,6,1985,208,83,0.399,1,Microscopy,NA,0,0.997,0.661,0.579,0.306,NA,3802,Prevalence and levels of antibodies to the circumsporozoite protein of Plasmodium falciparum in an endemic area and their relationship to resistance against malaria infection.,"Esposito, F., Lombardi, S., Modiano, D., Zavala, F., Reeme, J., Lamizana, L., Coluzzi, M. and Nussenzweig, R.S. (1988).  <b>Prevalence and levels of antibodies to the circumsporozoite protein of <i>Plasmodium falciparum</i> in an endemic area and their relationship to resistance against malaria infection.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>82</b>(6):827-32",NA,,
Burkina Faso,Africa,Ouagadougou (6 Urban Centres),1182.19,8,1985,9,1985,1497,238,0.159,1,Microscopy,NA,0,0,0.975,0.551,0.42,NA,612,Prevalence of malaria in Ouagadougou and the surrounding rural environment during the period of maximal transmission,"Sabatinelli, G., Bosman, A., Lamizana, L. and Rossi, P. (1986).  <b>Prevalence of malaria in Ouagadougou and the surrounding rural environment during the period of maximal transmission.</b> <i>Parassitologia</i>, <b>28</b>(1):17-31",NA,,
Burkina Faso,Africa,Pabre,48.32,8,1985,9,1985,154,112,0.7273,1,Microscopy,NA,0,0.001,0.999,0.711,0.47,NA,612,Prevalence of malaria in Ouagadougou and the surrounding rural environment during the period of maximal transmission,"Sabatinelli, G., Bosman, A., Lamizana, L. and Rossi, P. (1986).  <b>Prevalence of malaria in Ouagadougou and the surrounding rural environment during the period of maximal transmission.</b> <i>Parassitologia</i>, <b>28</b>(1):17-31",NA,,
Burkina Faso,Africa,Bouloy & Kolel,15.52,9,1985,9,1985,113,83,0.7345,1,Microscopy,NA,0,0,0.212,0.035,0.293,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Oursi & Deou,15.52,9,1985,9,1985,66,30,0.4545,1,Microscopy,NA,0,0,0.212,0.035,0.293,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Tin Edjar,2.65,9,1985,9,1985,84,53,0.631,1,Microscopy,NA,0,0,0.185,0,0.244,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Colma-Nord),1693.83,10,1985,10,1985,191,77,0.4031,1,Microscopy,NA,0.494,0.185,0.494,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Diaradougou),1693.83,10,1985,10,1985,119,14,0.1176,1,Microscopy,NA,0.494,0.185,0.494,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Dioulassoba),1693.83,10,1985,10,1985,151,21,0.1391,1,Microscopy,NA,0.494,0.185,0.494,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Vallee du Kou # 4,16.11,10,1985,10,1985,167,76,0.4551,1,Microscopy,NA,0.859,0,0.522,0,0.986,NA,4005,Epidemiology of Plasmodium falciparum in a rice field and a savanna area in Burkina Faso. Comparative study on the acquired immunoprotection in native populations.,"Boudin, C., Robert, V., Carnevale, P. and Ambroise-Thomas, P. (1992).  <b>Epidemiology of <i>Plasmodium falciparum</i> in a rice field and a savanna area in Burkina Faso. Comparative study on the acquired immunoprotection in native populations.</b> <i>Acta Tropica</i>, <b>51</b>(2):103-11",NA,,
Burkina Faso,Africa,Kongodjan,6.71,11,1985,11,1985,367,249,0.6785,1,Microscopy,NA,0.803,0.324,0,0.579,0.983,NA,3803,"Le paludisme au Burkina Faso: Etude epidemiologique de la transmission, des indices parasitologiques, de la morbidite, de la letalite","Gazin, P. (1990). <i>Le paludisme au Burkina Faso: Etude epidemiologique de la transmission, des indices parasitologiques, de la morbidite, de la letalite.</i> UNKNOWN. Universite de Montpellier I. Montpellier . .",NA,,
Burkina Faso,Africa,Karangasso,22.1,12,1985,12,1985,159,93,0.5849,1,Microscopy,NA,0.076,0.877,0,0.607,0.533,NA,1020,Plasmodium falciparum and P. malariae epidemiology in a West African village.,"Boudin, C., Robert, V., Verhave, J.P., Carnevale, P. and Ambroise-Thomas, P. (1991).  <b><i>Plasmodium falciparum</i> and <i>P. malariae</i> epidemiology in a West African village.</b> <i>Bulletin of the World Health Organization</i>, <b>69</b>(2):199-205",NA,,
Burkina Faso,Africa,Vallee du Kou # 4,16.11,2,1986,2,1986,184,56,0.3043,1,Microscopy,NA,0.894,0.803,0.378,0,0.988,NA,4005,Epidemiology of Plasmodium falciparum in a rice field and a savanna area in Burkina Faso. Comparative study on the acquired immunoprotection in native populations.,"Boudin, C., Robert, V., Carnevale, P. and Ambroise-Thomas, P. (1992).  <b>Epidemiology of <i>Plasmodium falciparum</i> in a rice field and a savanna area in Burkina Faso. Comparative study on the acquired immunoprotection in native populations.</b> <i>Acta Tropica</i>, <b>51</b>(2):103-11",NA,,
Burkina Faso,Africa,Bouloy & Kolel,15.52,3,1986,3,1986,63,38,0.6032,1,Microscopy,NA,0.992,0.212,0.035,0,1,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Oursi & Deou,15.52,3,1986,3,1986,71,12,0.169,1,Microscopy,NA,0.992,0.212,0.035,0,1,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Tin Edjar,2.65,3,1986,3,1986,61,21,0.3443,1,Microscopy,NA,0.997,0.185,0,0,1,NA,465,"Malaria in Oudalan, a Sahelian region of Burkina Faso","Gazin, P., Robert, V., Cot, M., Simon, J., Halna, J.M., Darriet, F., Legrand, D., Carnevale, P. and Ambroise-Thomas, P. (1988).  <b>Malaria in Oudalan, a Sahelian region of Burkina Faso.</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(3):255-64",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Colma-Nord),1693.83,4,1986,4,1986,103,28,0.2718,1,Microscopy,NA,0.494,0.803,0.975,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Diaradougou),1693.83,4,1986,4,1986,80,3,0.0375,1,Microscopy,NA,0.494,0.803,0.975,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Dioulassoba),1693.83,4,1986,4,1986,101,12,0.1188,1,Microscopy,NA,0.494,0.803,0.975,0.185,0.873,NA,463,Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.,"Gazin, P., Robert, V. and Carnevale, P. (1987).  <b>Le paludisme urbain à Bobo-Dioulasso (Burkina Faso) 2. Les indices paludologiques.</b> <i>Cahiers ORSTOM, série Entomologie Médicale et Parasitologie</i>, <b>25</b>(1):27-31",NA,,
Burkina Faso,Africa,Karangasso,22.1,4,1987,4,1987,108,49,0.4537,1,Microscopy,NA,0.579,0.842,0.944,0.212,0.935,NA,398,Control of malaria using mosquito nets impregnated with pyrethroids in Burkina Faso,"Carnevale, P., Robert, V., Boudin, C., Halna, J.M., Pazart, L., Gazin, P., Richard, A. and Mouchet, J. (1988).  <b>Control of malaria using mosquito nets impregnated with pyrethroids in Burkina Faso.</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>81</b>(5):832-46",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Sofitex factory),1693.83,5,1987,5,1987,152,0,0,0,Microscopy,NA,0.975,0.894,0.921,0.803,0.993,NA,3805,"Malaria in employees of an African industrial enterprise (Bobo Dioulasso, Burkina Faso)","Gazin, P., Freier, C., Turk, P., Gineste, B. and Carnevale, P. (1988).  <b>Malaria in employees of an African industrial enterprise (Bobo Dioulasso, Burkina Faso).</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(4):285-92",NA,,
Burkina Faso,Africa,Dafinso & Vallee du Kou # 4,20.54,6,1987,6,1987,77,12,0.1558,1,Microscopy,NA,0,0.859,0.781,0.877,0.399,NA,2753,Longitudinal survey in an endemic region of plasma soluble interleukin-2 receptor and antibody levels in Plasmodium falciparum malaria.,"Chumpitazi, B.F., Peyron, F., Simon, J., Boudin, C., Sheick-Zakiuddin, I., Picot, S. and Ambroise-Thomas, P. (1990).  <b>Longitudinal survey in an endemic region of plasma soluble interleukin-2 receptor and antibody levels in <i>Plasmodium falciparum</i> malaria.</b> <i>Journal of Clinical Microbiology</i>, <b>28</b>(7):1545-50",NA,,
Burkina Faso,Africa,Koubri (Kuti),151.75,7,1987,7,1987,119,77,0.6471,1,Microscopy,NA,0,0.687,0.781,0.781,0.306,NA,1124,Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso,"Pietra, Y., Procacci, P.G., Sabatinelli, G., Kumlien, S., Lamizana, L. and Rotigliano, G. (1991).  <b>Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso.</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(4):375-85",NA,,
Burkina Faso,Africa,Koubri (Moimbin),45.62,7,1987,7,1987,119,67,0.563,1,Microscopy,NA,0,0.661,0.822,0.842,0.337,NA,1124,Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso,"Pietra, Y., Procacci, P.G., Sabatinelli, G., Kumlien, S., Lamizana, L. and Rotigliano, G. (1991).  <b>Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso.</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(4):375-85",NA,,
Burkina Faso,Africa,Zagthouli,1182.19,7,1987,7,1987,83,28,0.3373,1,Microscopy,NA,0.822,0.736,0.842,0.842,0.984,NA,3801,Permethrin-impregnated curtains in malaria control.,"Procacci, P.G., Lamizana, L., Kumlien, S., Habluetzel, A. and Rotigliano, G. (1991).  <b>Permethrin-impregnated curtains in malaria control.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>85</b>(2):181-5",NA,,
Burkina Faso,Africa,Bobo Dioulasso (Sofitex factory),1693.83,10,1987,10,1987,134,7,0.0522,1,Microscopy,NA,0,0.185,0.494,0.661,0.485,NA,3805,"Malaria in employees of an African industrial enterprise (Bobo Dioulasso, Burkina Faso)","Gazin, P., Freier, C., Turk, P., Gineste, B. and Carnevale, P. (1988).  <b>Malaria in employees of an African industrial enterprise (Bobo Dioulasso, Burkina Faso).</b> <i>Annales de la Société Belge de Médecine Tropicale</i>, <b>68</b>(4):285-92",NA,,
Burkina Faso,Africa,Zagthouli,1182.19,10,1987,10,1987,81,45,0.5556,1,Microscopy,NA,0,0,0.736,0.822,0.327,NA,3801,Permethrin-impregnated curtains in malaria control.,"Procacci, P.G., Lamizana, L., Kumlien, S., Habluetzel, A. and Rotigliano, G. (1991).  <b>Permethrin-impregnated curtains in malaria control.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>85</b>(2):181-5",NA,,
Burkina Faso,Africa,Dafinso & Vallee du Kou # 4,20.54,1,1988,1,1988,79,22,0.2785,1,Microscopy,NA,0.781,0.955,0.035,0.466,0.982,NA,2753,Longitudinal survey in an endemic region of plasma soluble interleukin-2 receptor and antibody levels in Plasmodium falciparum malaria.,"Chumpitazi, B.F., Peyron, F., Simon, J., Boudin, C., Sheick-Zakiuddin, I., Picot, S. and Ambroise-Thomas, P. (1990).  <b>Longitudinal survey in an endemic region of plasma soluble interleukin-2 receptor and antibody levels in <i>Plasmodium falciparum</i> malaria.</b> <i>Journal of Clinical Microbiology</i>, <b>28</b>(7):1545-50",NA,,
Burkina Faso,Africa,Koubri (Moimbin),45.62,3,1988,3,1988,98,71,0.7245,1,Microscopy,NA,0.982,0.687,0.607,0,0.995,NA,1124,Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso,"Pietra, Y., Procacci, P.G., Sabatinelli, G., Kumlien, S., Lamizana, L. and Rotigliano, G. (1991).  <b>Impact of utilization of permethrin impregnated curtains on malaria in a rural zone of high transmission in Burkina Faso.</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>84</b>(4):375-85",NA,,
Burkina Faso,Africa,VK2,22.1,4,1988,4,1988,257,16,0.0623,1,Microscopy,NA,0.842,0.781,0.933,0.759,0.985,NA,3804,Antibodies to the ring-infected erythrocyte surface antigen and the circumsporozoite protein of Plasmodium falciparum in a rural community from Burkina Faso.,"Deloron, P. and Cot, M. (1990).  <b>Antibodies to the ring-infected erythrocyte surface antigen and the circumsporozoite protein of <i>Plasmodium falciparum</i> in a rural community from Burkina Faso.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>84</b>(2):191-5",NA,,
Burkina Faso,Africa,VK2,22.1,9,1988,9,1988,253,100,0.3953,1,Microscopy,NA,0.522,0,0.877,0.035,0.896,NA,3804,Antibodies to the ring-infected erythrocyte surface antigen and the circumsporozoite protein of Plasmodium falciparum in a rural community from Burkina Faso.,"Deloron, P. and Cot, M. (1990).  <b>Antibodies to the ring-infected erythrocyte surface antigen and the circumsporozoite protein of <i>Plasmodium falciparum</i> in a rural community from Burkina Faso.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>84</b>(2):191-5",NA,,
Burkina Faso,Africa,Barre,20.54,6,1990,6,1990,120,93,0.775,1,Microscopy,821.23,0,0.803,0.781,0.894,0.42,NA,387,High human malarial infectivity to laboratory-bred Anopheles gambiae in a village in Burkina Faso.,"Boudin, C., Olivier, M., Molez, J.F., Chiron, J.P. and Ambroise-Thomas, P. (1993).  <b>High human malarial infectivity to laboratory-bred <i>Anopheles gambiae</i> in a village in Burkina Faso.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>48</b>(5):700-6",NA,,
